,,,,,,
"30d1e5ba4b9269643f4aa1004c00541225dbdcd1"," Администратор ",16000,"   10 июня 13:30 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_1581040517"
"31c0bb7cc6e3520eb888b900023e46e4798d7794"," Администратор ",12000,"   14 июня 15:26 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/administrator_914966459"
"c9c415746ca71f0fe2c0968044757c06de5607f7"," Администратор ",8000,"   14 июня 17:38 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/administrator_1014156752"
"0ee01ae28a6c698a527fd48b52ac4c7df54eacec"," Администратор (Калуга) ",25000,"   19.6.2019 13:30 ","(р-н Ленинский)","Пятерочка","https://www.avito.ru/kaluga/vakansii/administrator_kaluga_1635063649"
"53a2c9746e29f8b49f1bd6a8285366b62df580ed"," Администратор автомойки ",15000,"   29 мая 08:52 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_avtomoyki_1139284793"
"0e300a20e3d639bff3bad5a544af18a810beaddd"," Администратор в салон ",20000,"   14 июня 14:09 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_v_salon_1526362451"
"53abbbecdcec2ecd5bfc3ba1864d6ed493c79c51"," Администратор в студию красоты ",0,"   3 июня 16:05 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/administrator_v_studiyu_krasoty_1650390207"
"73bf1f73a0c6b819135356650eff4c6b05e0fc61"," Администратор гостиницы ",0,"   15 июня 16:26 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/administrator_gostinitsy_937443834"
"fe88586c688359b36a63b33d53478dd2eabd4e38"," Администратор детского центра ",17000,"   18.6.2019 08:04 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_detskogo_tsentra_1508455321"
"b275a1380612cc5607fae34b1f7dee04ddb47df0"," Администратор магазина ",60000,"   14 июня 07:49 ","(р-н Ленинский)","Красное и Белое","https://www.avito.ru/kaluga/vakansii/administrator_magazina_1570503445"
"82d39e15a18db2ea5bef1be59548f809f88b471a"," Администратор магазина г.Калуга ",30000,"   5 июня 15:19 ","(р-н Московский)","БРИСТОЛЬ","https://www.avito.ru/kaluga/vakansii/administrator_magazina_g.kaluga_1356260344"
"faf94abdff54755f8b29ca7231839f38d68ef29a"," Администратор проекта (строительство) ",35000,"   18.6.2019 16:22 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_proekta_stroitelstvo_1498730617"
"94965627f64184ffe68db4a91bd93e51786a7dd8"," Администратор семейного парка развлечений Тутокрут ",20000,"   5 июня 05:00 ","(р-н Московский)",,"https://www.avito.ru/kaluga/vakansii/administrator_semeynogo_parka_razvlecheniy_tutokrut_1643461841"
"233f7756118b66f9a94fa4cce15cfec68595566f"," Администратор стоматологического центра ",30000,"   17 июня 23:29 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_stomatologicheskogo_tsentra_1697867741"
"6a149fc934d83595c2d3ab0dfde5415f99597129"," Администратор студии растяжки ",30000,"   16 июня 10:37 ","(р-н Ленинский)",,"https://www.avito.ru/kaluga/vakansii/administrator_studii_rastyazhki_1325430126"
"6cd8c7a86ddfe6372b2b7586120d9fa3c987a2ef"," Администратор студии эпиляции ",23000,"   3 июня 18:18 ","(р-н Октябрьский)",,"https://www.avito.ru/kaluga/vakansii/administrator_studii_epilyatsii_1311260317"
